loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,Loan_status
13200.0,13200.0,13200.0, 36 months, 21.45%,500.37,D,D5,8 years,MORTGAGE,36670.0,Verified,Nov-2017,n,debt_consolidation,NJ,24.45,0.0,Aug-2008,0.0,11.0,0.0,10158.0,52.1%,16.0,w,Feb-2018,0.0,Individual,0.0,0.0,151343.0,19500.0,13758.0,5252.0,64.0,0.0,0.0,110.0,66.0,7.0,7.0,1.0,7.0,1.0,5.0,7.0,5.0,5.0,5.0,8.0,9.0,7.0,11.0,0.0,0.0,0.0,5.0,93.8,20.0,0.0,0.0,166762.0,16774.0,14600.0,9798.0,DirectPay,1
10000.0,10000.0,10000.0, 36 months, 10.49%,324.98,B,B2,< 1 year,RENT,135000.0,Source Verified,Nov-2016,n,credit_card,CA,11.72,1.0,Sep-2008,0.0,13.0,1.0,4556.0,37.3%,16.0,f,Apr-2017,0.0,Individual,0.0,0.0,94448.0,12200.0,7265.0,3355.0,54.0,0.0,0.0,98.0,60.0,13.0,3.0,0.0,13.0,0.0,3.0,4.0,3.0,3.0,10.0,6.0,6.0,4.0,13.0,0.0,0.0,0.0,1.0,93.3,33.3,1.0,0.0,134694.0,94448.0,7300.0,122494.0,Cash,1
1500.0,1500.0,1500.0, 36 months, 10.75%,48.94,B,B4,,RENT,18000.0,Verified,May-2016,n,credit_card,CA,8.4,0.0,Nov-1997,1.0,12.0,0.0,1538.0,10.3%,19.0,w,Feb-2018,0.0,Individual,0.0,6074.0,1538.0,14900.0,220.0,6231.0,7.0,0.0,0.0,,222.0,22.0,22.0,0.0,22.0,1.0,1.0,5.0,2.0,4.0,0.0,12.0,19.0,5.0,12.0,0.0,0.0,0.0,0.0,94.7,0.0,0.0,0.0,14900.0,1538.0,6700.0,0.0,Cash,1
30000.0,30000.0,30000.0, 60 months, 17.99%,761.64,D,D2,8 years,MORTGAGE,85000.0,Verified,Aug-2016,n,credit_card,GA,32.05,0.0,Aug-1998,0.0,29.0,0.0,47848.0,45.4%,52.0,w,Feb-2018,0.0,Individual,0.0,0.0,424167.0,106000.0,14626.0,40452.0,49.3,0.0,0.0,150.0,216.0,8.0,8.0,1.0,8.0,0.0,15.0,21.0,17.0,22.0,19.0,24.0,32.0,21.0,29.0,0.0,0.0,0.0,6.0,100.0,29.4,0.0,0.0,515776.0,233779.0,79800.0,205544.0,Cash,1
25000.0,25000.0,25000.0, 36 months,  7.26%,774.91,A,A4,6 years,RENT,130000.0,Source Verified,Nov-2015,n,debt_consolidation,TX,18.28,1.0,Jul-1997,0.0,10.0,0.0,34827.0,86.4%,25.0,w,Sep-2017,0.0,Individual,0.0,0.0,74768.0,40300.0,9346.0,4627.0,86.8,0.0,0.0,165.0,220.0,11.0,11.0,2.0,11.0,1.0,3.0,4.0,4.0,10.0,6.0,7.0,17.0,4.0,9.0,0.0,0.0,1.0,1.0,92.0,50.0,0.0,0.0,113306.0,74768.0,35000.0,73006.0,Cash,1
4000.0,4000.0,4000.0, 36 months,  9.93%,128.94,B,B2,< 1 year,MORTGAGE,59000.0,Not Verified,Aug-2017,n,debt_consolidation,NC,7.93,0.0,Sep-1993,0.0,3.0,1.0,2007.0,31.9%,5.0,w,Aug-2017,0.0,Joint App,0.0,0.0,13334.0,6300.0,4445.0,193.0,91.2,0.0,0.0,175.0,286.0,14.0,14.0,0.0,91.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,23046.0,13334.0,2200.0,16746.0,Cash,1
8000.0,8000.0,8000.0, 36 months, 12.73%,268.53,C,C1,< 1 year,RENT,80000.0,Not Verified,May-2010,n,other,CA,18.4,0.0,Feb-1996,1.0,8.0,0.0,597.0,74.6%,30.0,f,Feb-2018,0.0,Individual,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Cash,1
15000.0,15000.0,15000.0, 36 months, 10.49%,487.47,B,B3,10+ years,MORTGAGE,50000.0,Source Verified,Dec-2014,n,debt_consolidation,UT,17.35,0.0,Nov-2000,0.0,9.0,0.0,13823.0,47.7%,16.0,w,Jan-2018,0.0,Individual,0.0,0.0,169081.0,29000.0,18787.0,9575.0,58.4,0.0,0.0,169.0,155.0,11.0,5.0,2.0,11.0,0.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,9.0,0.0,0.0,0.0,3.0,100.0,16.7,0.0,0.0,195900.0,27836.0,23000.0,15615.0,Cash,1
6950.0,6950.0,6950.0, 60 months, 25.99%,208.05,G,G4,9 years,RENT,110000.0,Source Verified,Dec-2013,n,moving,CA,5.43,1.0,Dec-1998,2.0,6.0,0.0,1614.0,22.4%,15.0,f,Oct-2016,0.0,Individual,0.0,0.0,7133.0,7200.0,1189.0,5535.0,22.0,0.0,0.0,180.0,89.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,4.0,6.0,5.0,5.0,9.0,4.0,6.0,0.0,0.0,0.0,1.0,84.6,0.0,0.0,0.0,23925.0,7133.0,7100.0,16725.0,Cash,0
28000.0,28000.0,28000.0, 60 months, 14.48%,658.5,C,C5,4 years,MORTGAGE,117000.0,Not Verified,Dec-2015,n,debt_consolidation,IL,13.51,0.0,Dec-2007,3.0,8.0,0.0,13680.0,66.7%,11.0,w,Feb-2018,0.0,Individual,0.0,0.0,221544.0,20500.0,31649.0,6820.0,66.7,0.0,0.0,35.0,96.0,49.0,3.0,2.0,52.0,0.0,3.0,3.0,4.0,4.0,3.0,5.0,6.0,3.0,8.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,244814.0,50238.0,20500.0,46634.0,Cash,1
17325.0,17325.0,17325.0, 36 months,  6.97%,534.71,A,A3,6 years,RENT,60000.0,Source Verified,Apr-2016,n,debt_consolidation,CO,21.22,0.0,Jun-2009,0.0,12.0,0.0,19629.0,40.3%,16.0,w,Feb-2018,0.0,Individual,0.0,0.0,37175.0,48700.0,3098.0,25820.0,35.1,0.0,0.0,37.0,82.0,7.0,6.0,0.0,7.0,0.0,5.0,6.0,7.0,8.0,3.0,11.0,13.0,6.0,12.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,68700.0,37175.0,39800.0,20000.0,Cash,1
35000.0,35000.0,35000.0, 60 months, 15.61%,843.9,D,D1,10+ years,MORTGAGE,72000.0,Verified,Jul-2014,n,home_improvement,OH,25.35,1.0,Oct-1989,0.0,14.0,3.0,2643.0,9.8%,44.0,f,Feb-2018,0.0,Individual,0.0,0.0,204217.0,27000.0,15709.0,22057.0,10.7,0.0,0.0,146.0,297.0,5.0,5.0,4.0,34.0,6.0,2.0,2.0,5.0,11.0,12.0,8.0,27.0,2.0,14.0,0.0,0.0,1.0,1.0,86.4,0.0,0.0,0.0,293351.0,77415.0,24700.0,96751.0,Cash,1
8400.0,8400.0,8300.0, 60 months, 10.36%,179.97,B,B5,5 years,MORTGAGE,94897.0,Verified,Nov-2010,n,debt_consolidation,MD,12.68,0.0,Dec-1995,0.0,12.0,0.0,29255.0,46.3%,34.0,f,Feb-2018,0.0,Individual,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Cash,1
11900.0,11900.0,11900.0, 60 months, 17.86%,301.28,D,D5,7 years,OWN,50000.0,Verified,Dec-2015,n,debt_consolidation,VA,32.86,0.0,Feb-2002,0.0,11.0,0.0,2166.0,17.9%,33.0,w,Feb-2018,0.0,Individual,0.0,0.0,38447.0,12100.0,4806.0,,,0.0,0.0,115.0,166.0,17.0,3.0,0.0,,0.0,0.0,4.0,0.0,3.0,20.0,7.0,13.0,4.0,9.0,0.0,0.0,0.0,3.0,93.9,,0.0,0.0,50288.0,38447.0,0.0,38188.0,Cash,1
12225.0,12225.0,12225.0, 60 months, 18.99%,317.06,E,E3,10+ years,MORTGAGE,36000.0,Source Verified,Dec-2015,n,debt_consolidation,GA,12.3,0.0,Oct-2002,1.0,6.0,1.0,770.0,21.4%,24.0,w,Feb-2018,0.0,Individual,0.0,7818.0,251224.0,3600.0,41871.0,839.0,16.1,0.0,0.0,105.0,158.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,4.0,8.0,3.0,14.0,2.0,6.0,0.0,0.0,0.0,5.0,78.3,0.0,0.0,0.0,256254.0,8977.0,1000.0,8516.0,Cash,0
10000.0,10000.0,9950.0, 36 months, 17.56%,359.33,D,D1,10+ years,MORTGAGE,103000.0,Source Verified,Aug-2013,n,home_improvement,CA,2.61,1.0,Mar-1983,0.0,2.0,0.0,0.0,,10.0,f,Aug-2016,0.0,Individual,0.0,0.0,26588.0,0.0,26588.0,,,0.0,0.0,148.0,370.0,93.0,42.0,0.0,,4.0,0.0,0.0,0.0,6.0,2.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,40.0,,0.0,0.0,26588.0,26588.0,0.0,26588.0,Cash,1
32875.0,32875.0,32875.0, 36 months, 18.25%,1192.64,D,D3,2 years,OWN,75000.0,Verified,Jan-2014,n,debt_consolidation,NJ,11.65,3.0,Mar-1998,0.0,10.0,0.0,15622.0,56.8%,23.0,w,Oct-2017,0.0,Individual,0.0,0.0,297666.0,27500.0,29767.0,4538.0,76.4,0.0,0.0,127.0,190.0,44.0,20.0,7.0,65.0,0.0,2.0,3.0,2.0,6.0,4.0,7.0,12.0,3.0,10.0,0.0,0.0,0.0,0.0,87.0,50.0,0.0,0.0,337411.0,27692.0,19200.0,31511.0,Cash,1
34550.0,34550.0,34550.0, 36 months,  8.24%,1086.51,B,B1,10+ years,MORTGAGE,200000.0,Verified,Feb-2017,n,debt_consolidation,FL,18.25,0.0,Sep-2004,0.0,26.0,1.0,20085.0,23.7%,37.0,w,Feb-2018,0.0,Individual,0.0,29.0,404019.0,84900.0,16161.0,35312.0,28.8,0.0,0.0,149.0,127.0,2.0,2.0,3.0,7.0,0.0,8.0,17.0,9.0,14.0,7.0,20.0,27.0,17.0,26.0,0.0,0.0,0.0,6.0,100.0,12.5,1.0,0.0,533298.0,64542.0,49600.0,106898.0,Cash,1
16500.0,16500.0,16450.0, 60 months, 13.99%,383.85,C,C4,9 years,MORTGAGE,65000.0,Not Verified,Aug-2015,n,debt_consolidation,FL,25.96,0.0,Jun-2001,0.0,12.0,0.0,36768.0,80.1%,18.0,w,Feb-2018,0.0,Individual,0.0,0.0,194060.0,45900.0,16172.0,808.0,96.3,0.0,0.0,112.0,170.0,7.0,7.0,1.0,16.0,0.0,3.0,10.0,3.0,4.0,3.0,10.0,14.0,10.0,12.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,232630.0,44636.0,21700.0,21807.0,Cash,1
15000.0,15000.0,15000.0, 60 months, 13.99%,348.95,C,C3,3 years,MORTGAGE,65000.0,Not Verified,May-2011,n,home_improvement,PA,20.66,0.0,Jan-2001,2.0,11.0,0.0,11502.0,46.6%,37.0,f,Feb-2018,0.0,Individual,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Cash,0
18150.0,18150.0,18150.0, 36 months, 14.64%,625.99,C,C3,10+ years,MORTGAGE,95838.0,Source Verified,Mar-2014,n,credit_card,NY,9.38,0.0,Nov-2003,1.0,17.0,0.0,15394.0,47.7%,25.0,f,Feb-2018,0.0,Individual,0.0,0.0,283739.0,32300.0,16691.0,11630.0,56.1,0.0,0.0,124.0,108.0,1.0,1.0,1.0,3.0,0.0,7.0,11.0,8.0,12.0,2.0,14.0,22.0,11.0,17.0,0.0,0.0,0.0,3.0,100.0,37.5,0.0,0.0,310359.0,45765.0,26500.0,35910.0,Cash,1
6500.0,6500.0,6500.0, 36 months,  7.90%,203.39,A,A4,< 1 year,MORTGAGE,43000.0,Source Verified,Apr-2014,n,credit_card,TN,18.87,0.0,Nov-1992,0.0,16.0,0.0,6248.0,23.8%,50.0,w,Feb-2018,0.0,Individual,0.0,0.0,29262.0,26200.0,2090.0,5700.0,0.0,0.0,0.0,119.0,234.0,1.0,1.0,3.0,16.0,0.0,0.0,4.0,3.0,15.0,17.0,13.0,30.0,4.0,16.0,0.0,0.0,0.0,4.0,94.0,0.0,0.0,0.0,56849.0,29262.0,5700.0,30649.0,Cash,1
15000.0,15000.0,15000.0, 36 months,  7.89%,469.29,A,A5,3 years,MORTGAGE,115000.0,Verified,Oct-2015,n,debt_consolidation,TX,2.83,0.0,Jul-1991,0.0,6.0,0.0,9767.0,53.1%,17.0,w,Sep-2017,0.0,Individual,0.0,0.0,138048.0,18400.0,23008.0,6632.0,50.5,0.0,0.0,155.0,291.0,13.0,13.0,3.0,13.0,1.0,2.0,3.0,4.0,7.0,4.0,5.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,93.7,0.0,0.0,0.0,149592.0,9767.0,13400.0,0.0,Cash,1
15000.0,15000.0,14800.0, 60 months, 15.61%,361.67,D,D1,4 years,RENT,89000.0,Verified,Aug-2015,n,debt_consolidation,MD,8.91,0.0,Jun-1984,0.0,9.0,0.0,7274.0,89%,11.0,f,Feb-2018,0.0,Individual,0.0,0.0,13460.0,8200.0,1682.0,2800.0,100.0,0.0,0.0,55.0,374.0,48.0,9.0,0.0,55.0,0.0,2.0,6.0,1.0,3.0,3.0,6.0,8.0,4.0,8.0,,0.0,0.0,1.0,36.0,100.0,0.0,0.0,18978.0,13460.0,5600.0,10778.0,Cash,1
10000.0,10000.0,9975.0, 36 months, 11.55%,330.0,B,B3,,MORTGAGE,60000.0,Source Verified,Jul-2013,n,debt_consolidation,NJ,23.21,0.0,Apr-1994,0.0,18.0,0.0,22670.0,57.5%,29.0,f,Feb-2018,0.0,Individual,0.0,0.0,152129.0,39400.0,8452.0,15041.0,57.4,0.0,0.0,140.0,153.0,2.0,2.0,3.0,2.0,1.0,13.0,14.0,14.0,19.0,4.0,16.0,22.0,14.0,18.0,0.0,0.0,0.0,4.0,93.0,42.9,0.0,0.0,181012.0,33526.0,35300.0,18612.0,Cash,1
15050.0,15050.0,14950.0, 60 months, 16.55%,370.4,D,D2,,MORTGAGE,60000.0,Verified,Nov-2015,n,debt_consolidation,MD,28.99,0.0,Apr-2002,0.0,21.0,0.0,22491.0,58.7%,47.0,w,Feb-2018,0.0,Individual,0.0,0.0,228619.0,38300.0,12033.0,3364.0,81.5,0.0,0.0,122.0,163.0,3.0,3.0,7.0,13.0,0.0,6.0,11.0,7.0,14.0,5.0,18.0,35.0,12.0,21.0,0.0,0.0,0.0,4.0,100.0,57.1,0.0,0.0,250330.0,45425.0,18200.0,26471.0,Cash,1
10000.0,10000.0,10000.0, 36 months, 11.53%,329.91,B,B5,5 years,RENT,42000.0,Not Verified,Apr-2015,n,credit_card,NV,39.06,0.0,Sep-2002,0.0,14.0,0.0,29209.0,86.4%,27.0,f,Feb-2018,0.0,Individual,0.0,0.0,88827.0,33800.0,6833.0,436.0,95.7,0.0,0.0,128.0,151.0,16.0,16.0,0.0,44.0,0.0,2.0,4.0,2.0,4.0,15.0,7.0,12.0,4.0,14.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100189.0,88827.0,10100.0,66389.0,Cash,1
18000.0,18000.0,18000.0, 36 months, 10.64%,586.24,B,B4,1 year,OWN,45000.0,Verified,Dec-2015,n,debt_consolidation,NY,15.73,0.0,May-2001,0.0,17.0,0.0,15893.0,48.2%,40.0,w,Feb-2018,0.0,Individual,0.0,0.0,152997.0,33000.0,10928.0,5787.0,70.3,0.0,0.0,34.0,175.0,28.0,28.0,1.0,28.0,0.0,3.0,4.0,7.0,22.0,2.0,15.0,37.0,4.0,17.0,0.0,0.0,0.0,0.0,97.5,33.3,0.0,0.0,186021.0,17453.0,19500.0,7021.0,Cash,1
26000.0,26000.0,26000.0, 60 months,  7.89%,525.82,A,A5,< 1 year,MORTGAGE,70000.0,Source Verified,Jul-2015,n,debt_consolidation,IL,14.44,0.0,Apr-2005,0.0,13.0,0.0,20711.0,57.5%,31.0,w,Feb-2018,0.0,Individual,0.0,0.0,171018.0,36000.0,13155.0,15289.0,57.5,0.0,0.0,116.0,122.0,15.0,15.0,1.0,15.0,0.0,3.0,3.0,5.0,9.0,21.0,5.0,9.0,3.0,13.0,0.0,0.0,0.0,0.0,96.8,40.0,0.0,0.0,203064.0,51025.0,36000.0,44329.0,Cash,1
8400.0,8400.0,8400.0, 36 months, 14.99%,291.15,C,C5,1 year,MORTGAGE,41000.0,Source Verified,Nov-2014,n,debt_consolidation,TN,37.65,1.0,Mar-2000,0.0,24.0,0.0,3743.0,50.6%,44.0,w,Jan-2017,0.0,Individual,0.0,537.0,76403.0,7400.0,3473.0,883.0,58.0,0.0,0.0,159.0,176.0,12.0,12.0,1.0,12.0,2.0,2.0,7.0,3.0,11.0,21.0,10.0,22.0,7.0,24.0,0.0,0.0,0.0,1.0,86.0,33.3,0.0,0.0,94112.0,76403.0,2100.0,86712.0,Cash,1
4500.0,4500.0,4500.0, 36 months,  9.16%,143.44,B,B2,4 years,RENT,44000.0,Source Verified,Mar-2016,n,credit_card,NC,14.98,0.0,Jun-1988,0.0,10.0,1.0,6711.0,37.7%,36.0,w,Feb-2018,0.0,Individual,0.0,132.0,34714.0,17800.0,3857.0,348.0,94.4,0.0,0.0,133.0,333.0,10.0,10.0,3.0,51.0,0.0,2.0,3.0,2.0,13.0,10.0,8.0,23.0,3.0,9.0,0.0,0.0,0.0,2.0,96.7,100.0,1.0,0.0,47257.0,34714.0,6200.0,29457.0,Cash,1
7500.0,7500.0,7500.0, 36 months,  5.32%,225.87,A,A1,10+ years,MORTGAGE,65000.0,Not Verified,Mar-2017,n,car,NV,11.82,0.0,Jun-1983,0.0,16.0,1.0,4019.0,10%,41.0,w,Feb-2018,0.0,Individual,0.0,0.0,221327.0,41900.0,15809.0,3400.0,0.0,0.0,0.0,246.0,405.0,15.0,5.0,3.0,28.0,0.0,4.0,12.0,12.0,12.0,11.0,12.0,27.0,3.0,14.0,,0.0,0.0,1.0,98.0,0.0,1.0,0.0,265419.0,31300.0,10200.0,32229.0,Cash,1
20000.0,20000.0,20000.0, 36 months,  6.39%,611.98,A,A2,10+ years,RENT,120000.0,Source Verified,May-2015,n,credit_card,CA,9.18,0.0,Nov-1986,0.0,6.0,0.0,24741.0,58.8%,20.0,w,Feb-2018,0.0,Individual,0.0,0.0,30213.0,42100.0,5036.0,15559.0,61.4,0.0,0.0,130.0,342.0,48.0,35.0,2.0,52.0,0.0,3.0,3.0,3.0,8.0,3.0,5.0,14.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,60358.0,30213.0,40300.0,18258.0,Cash,1
27700.0,27700.0,27700.0, 36 months,  7.99%,867.89,A,A5,< 1 year,RENT,130000.0,Source Verified,Mar-2017,n,debt_consolidation,AR,22.73,0.0,Jun-2002,0.0,18.0,0.0,28683.0,88%,42.0,w,Feb-2018,0.0,Individual,0.0,0.0,225919.0,32600.0,14120.0,1100.0,96.2,0.0,0.0,177.0,159.0,39.0,32.0,0.0,67.0,0.0,4.0,5.0,4.0,6.0,29.0,9.0,13.0,5.0,18.0,0.0,0.0,0.0,0.0,97.6,100.0,0.0,0.0,238485.0,225919.0,29000.0,205885.0,Cash,1
15750.0,15750.0,15750.0, 60 months, 15.61%,379.76,D,D1,3 years,RENT,36000.0,Verified,Sep-2014,n,debt_consolidation,CA,34.17,0.0,Nov-2004,0.0,8.0,0.0,14106.0,71.6%,28.0,f,Feb-2018,0.0,Individual,0.0,0.0,26702.0,19700.0,3815.0,3574.0,72.9,0.0,0.0,117.0,110.0,34.0,7.0,0.0,34.0,0.0,2.0,3.0,3.0,9.0,13.0,6.0,15.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,42246.0,26702.0,13200.0,22546.0,Cash,0
3000.0,3000.0,2975.0, 36 months, 12.53%,100.4,B,B5,3 years,MORTGAGE,120000.0,Not Verified,Sep-2009,n,home_improvement,CT,3.48,0.0,Oct-1988,4.0,4.0,0.0,334.0,5.6%,9.0,f,Jul-2010,0.0,Individual,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Cash,0
15000.0,15000.0,15000.0, 60 months, 11.53%,330.12,B,B5,10+ years,MORTGAGE,70000.0,Not Verified,Sep-2015,n,debt_consolidation,NJ,18.79,0.0,Mar-1987,0.0,5.0,0.0,13259.0,98.2%,13.0,w,Feb-2018,0.0,Individual,0.0,0.0,26183.0,13500.0,5237.0,241.0,98.1,0.0,0.0,129.0,333.0,9.0,9.0,0.0,9.0,0.0,2.0,3.0,2.0,5.0,5.0,3.0,7.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,40179.0,26183.0,12500.0,18626.0,Cash,1
30000.0,30000.0,30000.0, 36 months, 17.99%,1084.43,D,D2,10+ years,MORTGAGE,85460.0,Not Verified,Nov-2016,n,debt_consolidation,MI,24.49,0.0,Feb-2003,5.0,20.0,0.0,4487.0,10%,43.0,w,Feb-2018,0.0,Joint App,0.0,0.0,261368.0,45000.0,13068.0,33479.0,10.5,0.0,0.0,136.0,165.0,7.0,6.0,4.0,7.0,4.0,6.0,7.0,11.0,14.0,22.0,12.0,17.0,7.0,20.0,0.0,0.0,0.0,11.0,84.2,0.0,0.0,0.0,315464.0,77222.0,37400.0,82442.0,Cash,1
16000.0,16000.0,16000.0, 36 months, 11.49%,527.55,B,B5,10+ years,MORTGAGE,95000.0,Not Verified,Oct-2016,n,debt_consolidation,IL,25.19,1.0,Sep-1994,3.0,9.0,1.0,2992.0,38.9%,44.0,w,Feb-2018,0.0,Individual,0.0,0.0,67270.0,7700.0,8409.0,1478.0,57.8,0.0,0.0,136.0,265.0,24.0,1.0,3.0,24.0,1.0,1.0,2.0,2.0,13.0,11.0,5.0,30.0,2.0,8.0,0.0,0.0,0.0,2.0,93.9,0.0,1.0,0.0,116104.0,67270.0,3500.0,108404.0,Cash,1
8000.0,8000.0,8000.0, 36 months, 10.75%,260.97,B,B4,8 years,RENT,35000.0,Not Verified,Mar-2016,n,debt_consolidation,CA,16.26,0.0,Mar-2012,0.0,6.0,0.0,5581.0,62.7%,8.0,w,Feb-2018,0.0,Individual,0.0,0.0,8928.0,8900.0,1488.0,469.0,89.6,0.0,0.0,48.0,40.0,16.0,16.0,0.0,27.0,0.0,2.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,18941.0,8928.0,4500.0,10041.0,Cash,1
8000.0,8000.0,8000.0, 36 months, 10.91%,261.57,B,B4,< 1 year,RENT,33000.0,Not Verified,Aug-2017,n,other,TX,10.07,0.0,Feb-2005,0.0,4.0,0.0,9256.0,82%,7.0,w,Feb-2018,0.0,Individual,0.0,0.0,9256.0,11300.0,2314.0,2825.0,82.0,0.0,0.0,129.0,149.0,11.0,11.0,0.0,11.0,0.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,,0.0,0.0,1.0,100.0,75.0,0.0,0.0,11300.0,9256.0,11300.0,0.0,Cash,1
40000.0,40000.0,40000.0, 60 months, 10.42%,858.18,B,B3,< 1 year,MORTGAGE,62000.0,Verified,Sep-2017,n,debt_consolidation,MT,20.44,0.0,Sep-1986,0.0,13.0,0.0,35037.0,64.5%,22.0,w,Sep-2017,0.0,Joint App,0.0,0.0,202045.0,54300.0,16837.0,7178.0,82.4,0.0,0.0,153.0,372.0,22.0,22.0,3.0,24.0,0.0,7.0,9.0,7.0,8.0,4.0,12.0,15.0,9.0,13.0,0.0,0.0,0.0,0.0,100.0,85.7,0.0,0.0,241200.0,35037.0,40900.0,0.0,Cash,1
2800.0,2800.0,2800.0, 36 months, 14.65%,96.59,C,C5,10+ years,MORTGAGE,51000.0,Source Verified,Aug-2015,n,debt_consolidation,GA,33.51,1.0,May-1992,0.0,13.0,0.0,48124.0,91.7%,17.0,w,Feb-2018,0.0,Individual,0.0,0.0,307215.0,52500.0,23632.0,1702.0,94.8,0.0,0.0,263.0,278.0,30.0,30.0,1.0,54.0,0.0,8.0,12.0,8.0,9.0,3.0,12.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,94.1,100.0,0.0,0.0,333750.0,48124.0,33000.0,0.0,Cash,1
20000.0,20000.0,20000.0, 60 months, 13.59%,461.13,C,C2,10+ years,MORTGAGE,95000.0,Source Verified,Nov-2017,n,debt_consolidation,PA,14.01,1.0,Nov-1980,1.0,12.0,0.0,14942.0,57.2%,19.0,w,Feb-2018,0.0,Individual,0.0,0.0,276024.0,23600.0,25093.0,7629.0,46.3,0.0,0.0,190.0,444.0,3.0,3.0,2.0,3.0,0.0,3.0,4.0,3.0,4.0,9.0,6.0,8.0,4.0,12.0,0.0,0.0,0.0,2.0,94.1,33.3,0.0,0.0,328429.0,79260.0,18000.0,71379.0,DirectPay,1
24000.0,24000.0,23975.0, 36 months, 14.09%,821.32,B,B5,2 years,MORTGAGE,67000.0,Verified,Dec-2012,n,debt_consolidation,OH,25.24,0.0,Mar-1994,0.0,16.0,0.0,21650.0,76%,27.0,f,Oct-2016,0.0,Individual,0.0,0.0,228351.0,28500.0,15223.0,1555.0,91.5,0.0,0.0,212.0,228.0,6.0,6.0,1.0,6.0,2.0,4.0,8.0,4.0,6.0,13.0,10.0,12.0,8.0,16.0,0.0,0.0,0.0,3.0,81.0,50.0,0.0,0.0,253307.0,49206.0,18300.0,44823.0,Cash,0
35000.0,35000.0,35000.0, 60 months, 17.09%,871.54,D,D1,8 years,MORTGAGE,98500.0,Verified,Dec-2017,n,debt_consolidation,UT,17.55,0.0,Jan-2005,0.0,8.0,0.0,17547.0,24.7%,22.0,w,Feb-2018,0.0,Individual,0.0,0.0,231436.0,71000.0,28930.0,53453.0,24.7,0.0,0.0,109.0,155.0,17.0,4.0,2.0,17.0,0.0,4.0,4.0,5.0,10.0,10.0,5.0,10.0,4.0,8.0,0.0,0.0,0.0,2.0,95.5,0.0,0.0,0.0,296582.0,65518.0,71000.0,54688.0,Cash,1
28000.0,28000.0,28000.0, 36 months,  6.24%,854.87,A,A2,9 years,MORTGAGE,100000.0,Source Verified,Jun-2015,n,home_improvement,NC,12.95,0.0,Apr-2003,0.0,7.0,0.0,2649.0,8.7%,23.0,w,Feb-2016,0.0,Individual,0.0,0.0,238466.0,30500.0,34067.0,23201.0,9.0,0.0,0.0,114.0,145.0,21.0,5.0,1.0,21.0,0.0,1.0,2.0,3.0,9.0,7.0,4.0,15.0,2.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,283979.0,58344.0,25500.0,62800.0,Cash,1
